x,y,population,cluster
508.9845943,306.9978814,12660,2
437.7466589,384.1147245,3677,2
540.6582299,399.2937275,11572,2
383.0475093,500.7936206,9232,2
594.6066612,345.7950883,9723,2
558.4512895,291.5591803,674158,2
447.1724029,405.1522379,1505,2
564.7015664,283.364077,23494,2
564.6487133,276.2490679,9424,2
417.3207341,403.9027199,36273,2
410.995157,280.748017,8270,2
406.7366169,414.0412675,22935,2
559.3828011,347.2335356,23083,2
543.5157999,344.3758682,15029,2
439.2687577,353.4402985,10223,2
564.4356285,269.1104781,8433,2
576.5798647,371.7666163,25540,2
409.7263822,392.6610302,8062,2
450.7479345,457.6595903,10501,2
541.7518471,302.1378987,25992,2
481.4910075,354.0713608,7527,2
384.6161723,431.7205857,64727,2
436.3463958,425.7304662,808,2
568.7990174,305.8396331,22272,2
586.3347218,331.5813175,36202,2
479.2056527,293.2826826,6970,2
552.4239794,406.1557172,33151,2
565.2855592,388.2350478,11233,2
499.2826645,288.6322568,6091,2
437.9922812,488.3162833,4128,2
422.4489854,445.420683,35012,2
431.8058742,322.9411573,7829,2
549.9823876,268.799782,17291,2
562.0994525,371.5589812,61948,2
524.1136733,384.4676063,14003,2
388.0964709,301.9728594,5823,2
416.2548013,424.7397966,5915,2
549.942556,294.526692,544179,2
541.3822155,279.6869423,16924,2
559.0572503,326.7880757,12402,2
463.83677,394.4244055,26446,2
429.7341622,393.8674334,1637,2
438.4297348,479.0697529,3461,2
533.7542581,300.1218231,16295,2
492.5371525,363.1299945,15034,2
479.2131424,313.990006,4437,2
489.1157463,298.6313347,6497,2
472.2352039,386.9195798,9446,2
374.616323,304.6323349,159063,2
446.4702493,426.2809411,1490,2
418.2822596,481.0838055,3719,2
509.5279674,273.5153552,5799,2
536.5401219,272.6213307,9984,2
490.5987706,315.8735377,64511,2
366.9349235,437.5256118,53828,2
448.5560035,331.3985244,4575,2
446.8891883,416.0900265,286,2
458.1220684,302.7106402,3107,2
456.6522921,408.1045715,1336,2
439.6215956,332.0631918,22952,2
438.7941308,363.725044,929,2
427.3377874,404.4487205,6446,2
550.7777185,342.5487453,31848,2
489.4705907,273.1587541,3077,2
537.6977472,362.7166292,73085,2
432.2973988,301.4136562,2234,2
542.3882337,266.135928,4912,2
550.6616152,289.3977066,157505,2
550.3970341,282.7360745,89322,2
400.2953605,311.6879068,6499,2
457.8185317,321.1526103,33848,2
502.6007563,314.426226,34684,2
418.6218175,362.6015072,21904,2
522.1785023,364.4265499,69967,2
529.2543732,359.119882,603150,2
475.3099236,343.4350601,8878,2
548.2943871,260.009775,23370,2
577.6201723,332.1005958,275173,2
485.860247,344.5925057,5642,2
381.0993838,325.1380755,15507,2
422.3018709,331.085809,3233,2
543.1460785,355.2108648,41259,2
553.3871326,387.1528595,50384,2
423.1142664,435.2476396,641,2
959.2631232,105.4985253,122151,3
907.9859222,160.2590814,159429,3
853.4375108,224.4324032,24636,3
949.4245805,131.2934016,197131,3
846.1102028,184.5612725,98990,3
988.2648147,81.52889891,32856,3
875.2614019,231.4788662,519445,3
905.1638967,246.310468,97265,3
889.9658599,224.504821,799874,3
884.772019,120.6694509,51599,3
900.8377672,220.161476,366513,3
923.5149626,165.0657953,158080,3
859.6326552,176.7646114,101480,3
886.1845842,204.7146227,169842,3
861.5600633,139.2838851,116222,3
899.8763352,111.8373392,6970,3
962.658837,177.0352249,16535,3
925.8183894,169.2744172,463490,3
893.7864464,238.7356086,66083,3
872.6279974,181.2059672,200600,3
945.9193382,175.5070164,166158,3
872.4122484,196.8066071,28276,3
898.5923423,159.5852808,154727,3
911.5999859,113.8584147,24475,3
905.3499876,119.3012001,156545,3
904.9764537,215.0014586,809857,3
943.4057555,156.5043108,1503085,3
864.0643438,200.0771717,6428,3
883.0827501,248.5443338,20197,3
925.2069928,107.5009561,6306,3
874.5979879,204.4602438,320915,3
952.508193,176.9516499,82888,3
849.9843693,195.3252513,41981,3
882.9400431,167.7646543,62259,3
970.5524744,108.6344934,39735,3
903.6968091,229.4061924,448734,3
880.1651449,149.4848153,64519,3
936.8269602,147.9917724,400721,3
857.9796127,217.5221862,39702,3
891.9923908,250.7382773,162310,3
907.863004,197.5797153,311687,3
863.1483931,214.1700739,94528,3
845.9501301,209.2141607,39238,3
941.7694094,107.4074355,57833,3
927.7427952,149.848528,77117,3
883.7772993,216.0844216,349497,3
905.5754973,238.0512598,274545,3
949.6629366,82.08748879,52228,3
890.848103,231.2873954,558979,3
894.2403758,114.6752778,82128,3
882.7611422,241.1495883,101108,3
919.0097759,126.2479908,28936,3
938.0795871,173.7994498,118428,3
870.3844587,224.7967306,133568,3
894.7291487,227.9005476,1526006,3
945.1635231,136.0401442,123143,3
898.4108136,242.2743905,156898,3
847.4517466,162.7796752,93772,3
859.4331709,238.8796446,101407,3
900.2135125,172.3828578,49221,3
948.8115055,162.8421693,670850,3
906.9192251,129.0986204,36821,3
923.7613107,159.3514779,71372,3
874.3597893,189.1105922,43356,3
848.1580278,175.1500526,25348,3
874.3536541,173.0883675,50477,3
849.2470846,223.1936169,46682,3
901.4703468,192.905092,372813,3
917.6934474,179.7235477,189927,3
909.0804242,207.4629378,634266,3
862.4261875,192.3535108,62622,3
957.1574071,165.7882635,494919,3
938.9257532,123.8446261,47818,3
820.3858257,177.0133304,919040,3
827.5866504,198.8615786,43450,3
938.0275223,181.9942484,274055,3
937.5847277,133.1120242,60088,3
866.0689565,172.4028847,49336,3
864.6650656,224.8706931,268100,3
967.9360144,167.1956202,215888,3
844.0236784,228.4038011,45913,3
973.1476827,177.3208225,10172,3
892.5805294,187.7250166,77547,3
899.0614315,232.0542326,513657,3
861.8797092,163.5017655,467025,3
850.1509575,239.2283255,149606,3
896.6070662,200.3905771,149265,3
896.1985671,234.8203614,288282,3
872.6046578,216.0903161,148289,3
867.8569141,236.0356033,434972,3
910.9141016,190.332224,99710,3
925.7983165,140.4712127,43742,3
867.8263566,208.9714857,67295,3
912.1415478,196.5925897,949101,3
913.3800438,150.9611071,37125,3
917.3849803,205.4364754,1339532,3
953.5817898,121.4166575,281653,3
884.6922397,252.9458633,47798,3
957.5970108,72.07477134,17535,3
895.8240837,129.1442162,39370,3
828.6081348,170.4110116,60079,3
964.4957107,112.0770716,34457,3
892.5760274,208.5681484,108692,3
905.7403835,145.542052,63204,3
864.1280891,182.7143541,51125,3
953.2309981,170.8437799,548285,3
871.246702,163.5103991,73442,3
886.9790723,141.8763695,4836,3
837.179755,175.1785935,65393,3
979.533326,95.809016,54418,3
913.4620516,207.6157504,2230722,3
929.2416495,199.278463,1493074,3
900.8932204,164.4892262,304204,3
900.1268687,152.3388331,219603,3
873.0546732,125.2992059,111944,3
829.5608839,177.1689149,42155,3
835.3227175,206.3474338,5085,3
909.2177566,182.3629398,297486,3
818.7814565,167.3019132,216469,3
895.7760956,214.4939682,128349,3
917.1477928,191.8921131,916826,3
888.2679603,239.7850849,538461,3
823.6399919,188.7757093,80317,3
879.556795,197.4468146,214437,3
936.5406347,161.7387165,798552,3
905.5870822,210.0450857,536499,3
908.7491995,211.3071613,468730,3
888.0327932,211.5231357,297735,3
919.6376788,150.6568639,44510,3
845.0417762,216.6529823,153988,3
945.8626238,143.4954535,295223,3
890.689128,154.3364493,55531,3
931.1464129,184.6433284,165676,3
920.8048217,114.8871442,31227,3
898.1845667,142.3657208,65707,3
932.2331693,105.6607419,33055,3
934.864914,139.1023143,146445,3
883.3321281,192.0850764,52822,3
856.3483885,227.0307536,45969,3
870.4425188,142.6303573,27087,3
883.5748386,260.3156834,37782,3
888.5728151,256.8907462,33066,3
844.2319267,171.1435178,107931,3
880.4223331,209.2434998,65249,3
904.1617463,201.7122065,501226,3
911.072622,205.7830868,1585873,3
839.4428686,197.9052498,17457,3
891.3877811,159.2073806,50219,3
856.7772569,184.965186,88830,3
857.4292955,232.3103561,235406,3
873.3423238,155.239767,234878,3
928.7083979,125.6366544,89118,3
910.6316998,138.4355268,61642,3
857.0392799,213.3924703,44947,3
949.8351169,150.3043821,743153,3
827.8644249,208.0813842,31945,3
967.9070479,100.8773683,38786,3
924.9154528,187.5573752,862477,3
906.2367308,206.9774295,783969,3
908.7177354,218.9003696,630380,3
889.6721534,197.400682,57369,3
900.9368464,213.2586276,323444,3
884.2464082,231.6770522,498882,3
893.8760044,220.6990909,625249,3
944.1513834,95.37371883,30768,3
852.4700582,170.6762871,35251,3
910.212763,227.8785262,576567,3
962.2814082,51.89020397,71870,3
911.5955801,208.9283741,2504700,3
944.956217,171.2324729,626667,3
876.5956905,242.900378,244826,3
863.7874165,210.4713439,18267,3
908.562176,170.9453057,63096,3
925.9172127,177.1522903,894014,3
860.9378893,153.5702886,122109,3
855.6296413,204.4617168,116111,3
900.4227875,206.4296424,492276,3
917.7353853,136.1550943,56670,3
827.0904343,164.6579206,42883,3
907.8960669,202.3024704,905116,3
893.1171022,166.1359045,32749,3
834.8706677,186.7095621,48946,3
856.1662361,165.574283,80026,3
899.5931791,181.641306,182493,3
946.394661,180.087519,126979,3
906.0171751,109.0595206,47746,3
953.1616371,113.0717311,107702,3
960.1016374,116.0091485,35293,3
950.7240887,173.7516419,49875,3
915.0270999,166.7768216,131219,3
878.5754866,221.6783198,411442,3
853.9326298,180.0234018,18343,3
950.2990792,158.007071,722023,3
914.0289935,120.9037638,59534,3
932.6098372,174.3941542,152691,3
836.6100325,165.4441624,744344,3
916.6963987,107.16362,27231,3
969.7117938,77.56511209,153923,3
886.906046,177.2574715,47980,3
912.3154973,203.6741068,1385108,3
220.1141212,427.6285842,980258,4
291.6412772,395.7406226,3725,4
232.4488017,409.8367182,375770,4
317.9220613,435.1386291,209226,4
259.0733003,438.8602727,131346,4
214.1280776,396.8939608,3817117,4
235.9230957,443.6465763,47420,4
288.5323018,424.7878309,29514,4
279.6126181,439.4478159,4894,4
340.1249647,431.4571999,63797,4
273.5040341,411.2053317,8437,4
312.0779592,416.6190488,11988,4
298.9761784,436.9691892,25095,4
260.8872322,413.8869477,37220,4
244.9834582,391.2320198,53596,4
327.5376934,450.4423571,800647,4
529.6107284,501.546742,43205,5
483.2346419,584.5989393,774769,5
482.2970541,570.0782123,7223,5
509.2362927,483.852108,24757,5
533.4341657,513.0086919,585375,5
469.6959805,493.7592592,24837,5
510.0301959,516.3605949,19263,5
494.127693,450.3373422,8490,5
571.4328669,470.5409504,10834,5
516.0381355,401.5279555,10957,5
460.8863833,459.2878728,8895,5
482.2016358,505.9872775,108472,5
485.5193046,483.3660711,42750,5
485.6129191,554.7800554,40838,5
498.6423825,514.3291671,19807,5
477.0711625,417.2087779,9054,5
546.1406693,476.4996605,14585,5
520.8064271,434.5153771,78337,5
526.0034176,462.3149161,19816,5
489.103875,511.1631366,131533,5
452.1971175,469.7573252,4087,5
564.8358942,469.0292693,8865,5
560.8592108,436.7217018,10546,5
562.1616034,451.3977475,23796,5
497.4001517,547.8620453,64804,5
477.0043948,466.9476405,4936,5
497.9121751,554.0673522,340197,5
486.7444131,426.4047002,9044,5
545.7707309,488.2304295,26384,5
528.2370588,530.2204002,36702,5
556.1420357,507.7471703,35095,5
462.4956937,570.3323165,14018,5
505.6187589,416.6149885,38437,5
464.3928282,484.3254451,4012,5
571.0646818,498.8678556,81837,5
494.9853486,561.0095483,32061,5
527.2861262,429.5181933,86129,5
522.8882365,487.3513971,194851,5
451.7206873,537.0281662,9996,5
493.4332284,397.6044494,45048,5
496.2003256,505.2755695,38066,5
458.4733051,551.7070942,250304,5
513.5268749,447.261695,149610,5
503.6738156,437.4770287,1809030,5
573.5896649,484.5169912,14445,5
510.2416803,472.8683149,17866,5
516.8533381,526.2218581,14073,5
530.0381349,479.8068142,13664,5
504.7132382,410.3500873,9423,5
577.2542046,465.2810898,24233,5
517.2937929,466.2481122,23384,5
504.1528673,392.4604741,27576,5
493.8250851,406.4484317,6472,5
541.0521035,437.0550237,41964,5
556.7145086,472.727124,86771,5
486.3891636,413.4926305,10752,5
477.1133531,408.3208754,131500,5
509.1141247,494.6325856,16612,5
465.1276532,539.3170572,6886,5
462.7803877,447.4915251,13544,5
462.5603378,472.5799941,8283,5
585.5136919,504.3709478,6839,5
442.8478256,500.3592707,2002,5
504.3050258,402.5771909,47557,5
496.7838978,487.0852099,422679,5
591.7759828,485.8929617,25764,5
476.0650736,539.5512802,707,5
493.6841136,437.1525768,116927,5
485.3274413,539.1851168,11531,5
463.6519846,507.0517877,20485,5
506.8200471,456.1460285,35089,5
561.2739242,493.9734599,54635,5
517.7077843,427.8956468,782341,5
505.1384796,465.6399346,234906,5
543.88353,427.8992066,10605,5
499.512144,532.8734594,7210,5
452.6555791,447.0491158,131506,5
532.36349,442.6560726,52579,5
505.207687,541.074799,7383,5
584.5751851,475.6980877,52334,5
486.4533822,520.5071241,42918,5
507.162083,427.4273997,662593,5
529.0152904,489.5830975,26604,5
526.789859,418.2610777,33915,5
515.4391069,417.2276988,120877,5
537.557875,484.4873629,67861,5
547.1239454,417.9097094,12860,5
476.8940068,555.2369009,11782,5
472.9065044,474.3046502,6131,5
560.9199224,430.1364035,30464,5
508.0304067,546.1201089,23158,5
451.8506617,504.285921,3309,5
453.3235723,436.8563917,20202,5
581.7567401,486.885403,35654,5
565.7468958,504.5418,252267,5
440.6977648,529.8885018,54258,5
452.4583105,515.4336348,26405,5
495.6187787,416.0533381,19719,5
567.5171781,484.4458844,35710,5
515.5061812,537.7914621,21381,5
502.1599093,446.4494444,150934,5
539.9888336,520.5098884,313166,5
549.4767835,438.2318766,39309,5
553.0783953,498.4268422,75643,5
565.067175,460.1057961,25448,5
517.9737936,511.4092367,20874,5
452.8158614,479.8733557,2242,5
552.4772701,483.0365524,45413,5
473.1914439,447.070833,18583,5
581.9396551,495.9363764,192663,5
552.3331881,444.322744,121729,5
523.0368835,504.6437164,28417,5
514.0820054,408.5287278,15840,5
495.0936575,582.3345601,22134,5
475.495552,485.06821,19301,5
477.8866635,514.095892,1714770,5
495.672205,571.6337731,416,5
548.8464916,427.6215452,32334,5
535.7862785,459.9922529,58458,5
540.5473165,504.6299387,4092450,5
592.1230343,494.9772193,31594,5
469.7082838,459.9484174,38106,5
466.1038079,515.4217635,46006,5
561.3279866,483.9180205,21766,5
540.0551494,471.7124144,23732,5
523.2241188,441.585091,103350,5
537.3399796,428.7872841,35161,5
483.9378675,402.1135843,6193,5
488.0508049,500.4745857,157107,5
424.9661342,502.1254317,48879,5
524.6445491,410.1373581,42416,5
473.5887057,437.6402249,9630,5
480.7109849,495.3493469,10497,5
471.508257,580.4635286,60968,5
466.9428103,416.8683539,3726,5
542.7310299,446.4579856,209714,5
492.9920324,445.3688636,51182,5
493.0849668,469.6949634,75388,5
492.9336361,538.0226921,31861,5
510.1750228,504.6607909,24554,5
465.3612676,527.2395912,17217,5
466.6214156,427.1091748,1641,5
553.3588884,429.3928969,12934,5
549.0470157,432.9650266,12401,5
499.4489922,477.8545058,310235,5
474.1559695,502.4814344,33410,5
519.5174398,454.4393328,47735,5
530.8218342,450.2917235,78532,5
496.8007325,426.9942,59127,5
485.2575016,449.6845789,37890,5
533.428627,435.5957127,10914,5
528.9225563,472.1853136,16801,5
484.5820354,473.7694509,19677,5
483.7946094,437.4959472,28111,5
454.2298779,489.3413954,4607,5
516.3774224,490.3485351,17187,5
501.0327959,523.2787054,20097,5
508.7897039,529.9784553,86793,5
556.6247373,464.985081,64524,5
552.5251688,515.2983948,291309,5
476.6397716,427.2716541,18550,5
508.3262231,397.5677996,13488,5
478.7880605,456.0527398,13974,5
520.4431225,497.2231167,33718,5
481.8116817,392.9806133,124098,5
487.0650384,461.8249287,8517,5
452.0590799,526.7949263,11677,5
496.6667924,457.6662483,18212,5
502.2524604,499.4652191,74171,5
535.7470969,423.3978109,5231,5
518.7059629,478.034485,16622,5
439.1412587,514.9709593,3598,5
497.9427735,589.3158155,406204,5
560.2700107,442.3255746,65631,5
537.2160454,416.9522758,49793,5
463.5143178,437.3028887,3378,5
537.2900878,408.3120698,15205,5
538.4713844,494.8995761,455746,5
553.7883183,452.8886308,53330,5
524.143575,518.6727355,41280,5
491.1797986,526.6730653,14824,5
472.5933227,569.4876765,5300,5
461.815603,499.5358837,49625,5
545.4898588,459.6255451,50845,5
493.0320761,493.5973397,1024266,5
513.6579017,437.6829668,2368139,5
477.1602433,526.9986027,44911,5
757.6569632,428.6359693,8906,6
820.829889,552.0154651,159978,6
781.9339776,465.5982596,109233,6
803.1116274,474.3836195,27115,6
776.0305231,429.0603305,13063,6
741.0648296,454.6764529,17302,6
754.4290317,412.4026949,64073,6
817.3716358,368.8265411,76652,6
737.1458805,484.2579174,168852,6
789.5107366,479.9760866,41551,6
747.2386202,397.2937993,688078,6
762.2844144,417.2992241,26424,6
775.0512627,402.0794631,15994,6
785.4599713,460.6497559,10078,6
770.7073342,476.8511194,14761,6
769.8465834,379.9702626,26175,6
740.3851549,436.9395887,52947,6
760.3338787,372.5204336,10471,6
828.8228259,380.5910357,19220,6
808.0767144,416.8180602,14593,6
831.4796831,391.098381,34971,6
734.5693558,476.8507328,24896,6
745.5706134,490.561104,15863,6
775.364896,439.9893855,9255,6
796.1398579,433.3765589,27223,6
754.3981633,491.5929813,11549,6
749.5803564,375.4048104,23682,6
820.1922446,361.9694567,201292,6
815.1451197,473.1142954,864262,6
832.8058629,539.9979642,98786,6
788.943228,472.5905591,14799,6
791.1928705,412.328954,16930,6
850.2255701,536.4624798,277789,6
809.4211314,404.7869253,22621,6
811.8611454,410.7592755,10419,6
810.0835182,529.9575015,1226699,6
754.1348841,368.1831391,27444,6
768.8841536,466.6084467,44720,6
765.9103347,390.4510626,60485,6
744.1106724,425.9038222,32024,6
772.1266015,446.3064376,8930,6
720.2815738,440.4361629,229363,6
741.778484,398.177005,142324,6
783.0363529,396.4697929,10593,6
806.7362597,483.3198837,28520,6
810.7994124,389.5044915,262391,6
839.813719,381.9472342,136885,6
735.4856775,401.9542757,28780,6
747.7458646,440.9986563,6058,6
806.6696395,515.7436001,172778,6
826.6641311,412.5034054,38892,6
761.8066455,445.9742382,28298,6
762.5854398,424.2888459,12630,6
754.4654434,400.059456,691893,6
807.8869712,364.4699063,226073,6
769.3053172,415.8580412,28669,6
772.2011629,408.6357163,21218,6
814.0481209,433.623654,30233,6
816.7386713,404.2908931,15987,6
816.2172558,489.9795448,74364,6
760.4735252,386.7165541,179684,6
801.0789117,450.6962196,18758,6
821.2473508,376.8851912,61697,6
787.265199,408.6579769,3082,6
851.4889388,543.1799356,146318,6
729.9769051,435.6166812,21452,6
836.5414488,567.5264227,321520,6
750.2943218,409.2886591,106567,6
804.8054153,398.7770101,160099,6
745.2656611,430.9870789,189885,6
757.4478087,457.6449355,3451,6
783.5461344,427.3680612,48434,6
741.2067928,419.2914087,66978,6
762.3649513,432.7002386,14740,6
748.3476265,458.7693706,11008,6
726.5624304,449.4240695,32899,6
756.8868319,435.0109805,5010,6
779.4731783,371.0002527,119224,6
751.7091316,462.0141457,6125,6
775.9003807,466.7042034,16243,6
802.7524959,481.2346155,15535,6
756.1702438,474.8181079,46389,6
731.7458721,471.1035402,19927,6
817.2222174,415.2179512,21090,6
755.5605485,421.4081627,27153,6
794.9019631,489.8692879,16939,6
787.7861514,447.8087885,42356,6
769.191246,396.7564149,32808,6
755.6935411,468.1940029,27842,6
747.7467515,434.3539053,11267,6
779.2634846,409.0891967,9429,6
805.754645,453.770997,18411,6
765.6287268,366.5324752,33922,6
738.4835936,413.4101728,11834,6
823.1895217,527.4950396,602095,6
756.5895465,407.2888738,203922,6
829.7810338,405.8095884,136555,6
762.1245212,404.3818391,99958,6
751.6273147,425.750965,6865,6
761.2537508,378.9221371,27144,6
744.953012,480.1060114,14625,6
804.1633273,509.0738728,141236,6
744.5965061,402.9622085,132403,6
768.3423802,450.6037069,21679,6
752.8910976,440.5100861,2799,6
795.5999734,446.8811724,11096,6
823.2706635,545.0621053,34862,6
748.174862,384.6868207,29431,6
833.1727872,375.6115684,68681,6
826.0135509,422.7725116,162233,6
791.1526454,392.7888807,10233,6
753.370012,416.5414173,17869,6
778.8510361,475.4894181,19224,6
744.9425358,369.8458798,16825,6
811.1790538,377.3826149,23956,6
755.6275502,375.3578512,21356,6
725.1645777,476.8024929,55043,6
777.6450173,420.0881536,9563,6
716.4242065,476.8083628,180822,6
804.3627632,464.2984798,12171,6
794.4213769,377.8466488,66537,6
741.5600121,390.8644521,100157,6
765.4781829,427.5257537,27695,6
786.7861011,385.1063319,25417,6
752.8909387,433.8462496,8742,6
712.5180949,452.423591,20947,6
750.1602876,399.907752,920581,6
782.2268047,379.1329799,187126,6
801.8962143,434.1962592,25520,6
740.4721814,384.6063593,55186,6
848.9410847,393.9166946,60158,6
773.7389915,434.1272379,12010,6
808.7124622,440.0811939,14464,6
773.1191753,423.8153154,9023,6
718.1403241,424.0130101,11539,6
821.3062836,398.7018754,92501,6
750.013671,467.4871839,8729,6
785.676714,369.5420978,451225,6
769.0743485,402.5249609,17868,6
777.9658929,485.0059054,22566,6
780.693341,401.4621755,1717,6
829.684398,508.399477,422718,6
788.2717104,395.099212,7996,6
786.1207085,484.5589359,8870,6
761.086379,451.9671842,94565,6
852.8863704,552.9515462,1320134,6
819.9930208,508.1516728,297050,6
774.9575296,452.1062882,40118,6
770.8590419,458.5506692,45498,6
820.1385437,433.0313835,265128,6
785.0474896,439.4417371,16500,6
806.4184043,425.5688245,70217,6
752.8538768,406.7228778,259424,6
809.4878909,370.8558732,33140,6
767.6791063,436.7012681,14918,6
730.5281977,442.4873214,10914,6
792.1482864,432.8861719,9123,6
768.5077163,441.7173177,23439,6
763.8604437,398.9395327,83768,6
846.1016924,529.7033435,138028,6
753.2883869,452.9641129,6694,6
744.3883356,446.1903109,2513,6
758.0388269,395.1103277,805321,6
836.2690855,548.3526159,12884,6
798.3362581,442.1326028,18236,6
825.5323702,491.5379013,95696,6
801.2473973,416.8999683,8340,6
776.3329682,394.7285011,14899,6
839.9809989,409.0170089,350202,6
802.4785435,381.4387691,37505,6
747.865232,418.3644642,21992,6
841.3223877,516.4898613,543376,6
760.0311792,440.3381991,32819,6
803.9617618,489.8506928,247336,6
734.5461531,422.891247,34215,6
846.2474037,380.2292732,33062,6
841.5689856,538.027745,39996,6
827.4807804,386.1504475,107456,6
792.9533124,385.9879432,69661,6
752.1874713,483.4350285,8365,6
840.8138545,391.0116711,34423,6
791.4116705,441.4705998,15068,6
779.5230758,447.8282282,9538,6
776.8468022,383.6237311,25213,6
792.8043223,400.6620497,124053,6
768.8660566,429.2617089,139900,6
804.5579693,431.6296448,11000,6
848.0909064,589.65181,73090,6
755.1451026,389.4783978,175511,6
788.6607759,434.7979424,7421,6
807.3757253,521.2038129,464697,6
781.3222845,455.836386,19286,6
762.322014,459.1579281,23498,6
828.4774229,512.9992898,1145956,6
755.8382615,446.9966811,9315,6
793.1114648,462.8382387,6792,6
773.5865042,374.2762489,74273,6
765.0675463,378.6251176,43041,6
799.402252,411.0604169,23316,6
816.5416418,385.1567072,384504,6
767.127214,372.3453122,16273,6
802.4775995,530.7907497,916541,6
806.0829777,445.3793872,30099,6
726.7869576,425.5810677,41616,6
719.4620214,452.0971146,13906,6
812.5919627,546.5516308,379448,6
827.904386,369.0523831,46734,6
762.6922491,467.2443495,25011,6
801.0940671,388.3982975,19875,6
822.7363685,559.3191676,618754,6
787.3589714,421.0627988,9980,6
788.0167839,453.9433574,8375,6
853.5390064,381.5339443,269291,6
748.4127202,389.8469082,214346,6
784.3309456,415.1719189,21187,6
743.1714208,471.5052454,49746,6
730.4135382,465.8387577,26790,6
795.0403491,422.9383834,22598,6
767.7448466,421.1754332,155538,6
833.2725415,523.052424,268685,6
717.9627108,463.3840867,37765,6
777.5213414,458.5415461,17212,6
780.1381581,434.7631618,21796,6
745.6131176,411.392481,127317,6
732.2394936,414.2669447,22913,6
736.2807613,430.28131,140247,6
740.0973137,463.2411371,101547,6
762.4638964,477.3653422,275487,6
788.0578708,493.7560714,16422,6
798.651966,459.6603567,36312,6
819.8392788,393.111606,15175,6
854.318125,564.174522,1748065,6
814.6367004,425.3885553,52250,6
855.7178459,576.4507023,2496435,6
735.6770959,397.0612628,41475,6
766.1400549,409.6014576,13900,6
796.5442435,477.5880164,67531,6
780.2755835,388.8223405,20166,6
773.0938304,389.5105566,28120,6
775.6921216,414.1856239,45720,6
820.562616,423.3063268,24777,6
759.9068289,369.8311486,10587,6
838.9212892,556.6013925,39140,6
797.3981672,499.3369131,40801,6
814.0542253,438.0633574,63453,6
720.4299415,431.9327143,79299,6
779.7504055,444.2901236,17634,6
790.7352935,427.6845471,6885,6
814.7205714,451.6465239,79626,6
788.8073176,402.5711914,21875,6
800.9892206,372.3328844,28961,6
790.44296,467.7508327,4034,6
747.4447777,379.469117,28292,6
812.5315728,511.6977945,93420,6
758.133462,416.2786556,18317,6
737.2089369,447.1461459,27457,6
738.7920248,406.300529,110527,6
770.3655998,394.0475434,116714,6
838.3984985,401.6688897,177843,6
821.1626806,481.1943016,190039,6
816.2435773,445.0996661,14333,6
711.7821088,442.9566894,11299,6
822.219899,538.0722442,27731,6
761.574987,483.9691846,30776,6
810.7679729,499.5135297,331298,6
785.8844532,404.8828292,5834,6
756.7008557,380.8974343,29966,6
812.7609248,481.5313593,190865,6
733.9678508,457.8496232,50251,6
811.9522112,540.4700744,322833,6
745.9391431,451.5693342,3183,6
750.0119611,448.029846,7719,6
811.8478055,467.3704242,73314,6
758.3786416,402.4978037,85215,6
812.9631353,459.1516884,50513,6
763.7782826,393.6259334,69367,6
771.6548246,383.7522456,22084,6
796.7997273,404.3913497,200549,6
800.1824105,426.3070725,10998,6
766.9869688,385.2992636,18395,6
797.6886144,394.375503,26985,6
761.0131868,410.8451238,23655,6
829.4800366,500.3932155,494593,6
753.7480935,384.3756784,22330,6
726.6617217,459.0392313,49946,6
683.0259785,292.4330037,38435,7
650.2091995,488.9238522,233740,7
586.0604091,446.5120213,14353,7
664.0044452,292.4353467,13815,7
691.7720372,307.3269606,20952,7
656.850296,303.5716958,38827,7
699.1727872,457.8637934,23068,7
